Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
IR_0189,8/11/2024,Iran,Mashhad,15.2,73,4.1,71,,BWk,Arid,NA,15.2,29.9,,Autumn,456135,62290,73
IR_0190,9/11/2024,Iran,Tehran,23.3,49,1.4,126,None,BSk,Arid,Urban,23.3,5.1,305,Autumn,862594,0,61
IR_0191,10/11/2024,Iran,Isfahan,15.6,38,13.7,111,Storm,Csa,Semi-arid,Steppe,15.6,30.2,107,Autumn,220713,257400,71
IR_0192,11/11/2024,Iran,Mashhad,14.8,41,0,79,None,BSk,Arid,Desert,14.8,13.2,196,Autumn,396343,0,40
IR_0193,12/11/2024,Iran,Tehran,17.0,NA,0,95,None,BWk,Arid,Steppe,17.0,2.9,36,Autumn,687577,0,53
IR_0194,13/11/2024,Iran,Isfahan,17.2,54,0,116,None,BSk,Semi-arid,Desert,17.2,7.3,201,Autumn,200847,24353,56
IR_0195,14/11/2024,Iran,Mashhad,15.5,63,1.2,123,None,BWk,Semi-arid,Desert,15.5,12.3,106,Autumn,163786,0,56
IR_0196,15/11/2024,Iran,Tehran,20.5,41,4.5,105,None,Csa,Arid,NA,,11.2,170,Autumn,,0,35
IR_0197,16/11/2024,Iran,Isfahan,17.9,58,0,70,None,NA,Arid,Steppe,17.9,12.2,,Autumn,236015,0,40
IR_0198,17/11/2024,Iran,Mashhad,20.6,36,0,114,None,BWk,Arid,Urban,20.6,11.9,358,Autumn,377729,0,51
IR_0199,18/11/2024,Iran,Tehran,16.2,37,0,125,None,Csa,Arid,Desert,16.2,7.7,46,Autumn,1037296,0,63
IR_0200,19/11/2024,Iran,Isfahan,22.3,78,0,65,Flood,BSk,Arid,Steppe,22.3,7.2,7,Autumn,333368,867179,77
IR_0201,20/11/2024,Iran,Mashhad,21.8,49,0,109,None,BSk,Semi-arid,Desert,21.8,14.5,218,Autumn,172795,0,NA
IR_0202,21/11/2024,Iran,Tehran,14.6,66,0.8,138,Cold Wave,Csa,Arid,Desert,14.6,14.6,6,Autumn,1718097,281783,89
IR_0203,22/11/2024,Iran,Isfahan,21.7,78,4.9,73,None,BWk,Arid,Desert,21.7,8.0,30,Autumn,291670,0,40
IR_0204,23/11/2024,Iran,Mashhad,17.2,72,1.1,106,None,BWk,Arid,Urban,17.2,12.5,147,Autumn,229714,0,36
IR_0205,24/11/2024,Iran,Tehran,18.6,81,4.4,106,None,BSk,Semi-arid,Steppe,18.6,4.1,321,Autumn,687288,0,59
IR_0206,25/11/2024,Iran,Isfahan,15.3,58,0,74,None,Csa,Arid,Urban,15.3,7.4,229,Autumn,149955,0,65
IR_0207,26/11/2024,Iran,Mashhad,15.2,46,0,76,None,Csa,Semi-arid,Desert,15.2,4.3,356,Autumn,190341,0,64
IR_0208,27/11/2024,Iran,Tehran,15.3,59,0,119,,Csa,Arid,NA,15.3,6.7,325,Autumn,980604,29397,60
IR_0209,28/11/2024,Iran,Isfahan,23.7,58,2.4,64,None,NA,Semi-arid,Steppe,23.7,4.8,,Autumn,,0,62
IR_0210,29/11/2024,Iran,Mashhad,,45,,95,None,BWk,Arid,Desert,23.9,7.1,20,Autumn,229251,0,65
IR_0211,30/11/2024,Iran,Tehran,22.4,47,0.3,141,,,Semi-arid,Steppe,22.4,11.8,251,Autumn,1208348,0,62
IR_0212,1/12/2024,Iran,Isfahan,2.2,74,0,70,Storm,Csa,Arid,Urban,2.2,24.4,8,Winter,411336,20017,82
IR_0213,2/12/2024,Iran,Mashhad,3.5,52,0,88,None,,Arid,Desert,3.5,NA,88,Winter,NA,0,62
IR_0213,2/12/2024,Iran,Mashhad,3.5,52,0,88,None,,Arid,Desert,3.5,NA,88,Winter,NA,0,62
IR_0214,3/12/2024,Iran,Tehran,0.4,80,2.4,101,None,BSk,Arid,Steppe,0.4,6.7,94,Winter,1101527,0,42
IR_0215,4/12/2024,Iran,Isfahan,1.2,71,0,94,None,BWk,Arid,Urban,1.2,6.2,80,Winter,148441,18549,35
IR_0215,4/12/2024,Iran,Isfahan,1.2,71,0,94,None,BWk,Arid,Urban,1.2,6.2,80,Winter,148441,18549,35
IR_0216,5/12/2024,Iran,Mashhad,2.6,79,3.0,123,None,BSk,Semi-arid,Desert,2.6,2.1,339,Winter,312030,0,52
IR_0217,6/12/2024,Iran,Tehran,7.5,49,0,,None,Csa,Arid,Steppe,7.5,12.4,24,Winter,1099930,0,45
IR_0218,7/12/2024,Iran,Isfahan,8.6,71,0,114,None,BSk,Semi-arid,Steppe,8.6,6.3,56,Winter,236731,1662,54
IR_0219,8/12/2024,Iran,Mashhad,5.1,74,0,99,None,Csa,Arid,Desert,5.1,13.4,282,Winter,255961,0,59
IR_0220,9/12/2024,Iran,Tehran,-0.7,57,0,141,None,BSk,Semi-arid,Steppe,-0.7,10.8,322,Winter,"1,002,182",0,47
IR_0221,10/12/2024,Iran,Isfahan,7.0,48,0,104,None,BWk,Arid,Urban,7.0,8.4,104,Winter,199373,0,47
IR_0222,11/12/2024,Iran,Mashhad,3.8,42,0,101,Storm,Csa,Semi-arid,Steppe,3.8,16.4,274,Winter,647154,0,92
IR_0223,12/12/2024,Iran,Tehran,6.8,81,15.9,115,None,BSk,Arid,Steppe,6.8,9.8,326,Winter,584941,0,36
IR_0224,13/12/2024,Iran,Isfahan,2.0,79,0,120,None,Csa,Semi-arid,Steppe,2.0,6.3,86,Winter,122598,0,62
IR_0225,14/12/2024,Iran,Mashhad,0.1,37,4.1,79,None,BSk,Arid,Steppe,0.1,11.2,256,Winter,235441,0,43
IR_0226,15/12/2024,Iran,Tehran,NA,79,21.5,113,None,BSk,Arid,Steppe,3.7,4.5,,Winter,"462,818",,54
IR_0227,16/12/2024,Iran,Isfahan,2.9,58,0,65,None,BSk,Arid,Desert,2.9,11.9,132,Winter,147593,0,63
IR_0228,17/12/2024,Iran,Mashhad,0.4,83,0,NA,NA,BSk,Arid,Steppe,0.4,2.5,105,Winter,176795,0,63
IR_0229,18/12/2024,Iran,Tehran,-0.6,41,0,123,None,Csa,Arid,Desert,-0.6,9.5,218,Winter,757667,0,65
IR_0230,19/12/2024,Iran,Isfahan,-0.0,80,4.6,80,None,Csa,Arid,Steppe,-0.0,13.1,99,Winter,145764,14197,46
IR_0231,20/12/2024,Iran,Mashhad,3.9,44,0,70,None,BSk,Arid,Steppe,3.9,3.0,51,Winter,441104,0,40
IR_0232,21/12/2024,Iran,Tehran,2.2,77,0,116,None,NA,Semi-arid,Desert,,14.5,236,Winter,1144406,0,37
IR_0233,22/12/2024,Iran,Isfahan,-0.8,74,1.7,91,None,BWk,Arid,Desert,-0.8,3.6,139,Winter,101956,0,63
IR_0234,23/12/2024,Iran,Mashhad,4.4,83,0,85,None,BWk,Semi-arid,Desert,4.4,3.6,21,Winter,324221,25241,47
IR_0235,24/12/2024,Iran,Tehran,5.0,84,0,128,,BSk,Arid,Steppe,5.0,5.3,237,Winter,910523,0,45
IR_0235,24/12/2024,Iran,Tehran,5.0,84,0,128,,BSk,Arid,Steppe,5.0,5.3,237,Winter,910523,0,45
IR_0236,25/12/2024,Iran,Isfahan,2.2,,0,114,None,BWk,,Urban,NA,2.7,276,Winter,218401,0,47
IR_0237,26/12/2024,Iran,Mashhad,0.5,83,0,NA,None,BWk,Arid,Urban,0.5,11.0,26,,436815,0,39
IR_0238,27/12/2024,Iran,Tehran,1.5,48,0,113,None,BWk,Semi-arid,Steppe,1.5,15.0,354,Winter,688317,0,54
IR_0239,2024-12-28,Iran,Isfahan,,84,NA,,None,BWk,Semi-arid,Steppe,0.0,7.9,257,Winter,153343,0,37
IR_0240,29/12/2024,Iran,Mashhad,7.2,44,0,103,None,Csa,Semi-arid,,7.2,13.2,128,Winter,373024,0,38
IR_0241,30/12/2024,Iran,Tehran,2.0,73,0,108,None,BWk,Arid,Desert,2.0,4.7,345,Winter,799492,0,37
IR_0242,31/12/2024,Iran,Isfahan,0.9,36,1.4,106,Storm,BWk,Semi-arid,Desert,0.9,28.3,238,Winter,672192,992492,78
IR_0243,1/1/2025,Iran,Mashhad,5.0,81,24.5,86,None,BSk,Semi-arid,Steppe,5.0,11.7,125,Winter,185279,0,65
IR_0244,2/1/2025,Iran,Tehran,7.3,38,0,119,None,Csa,Arid,Desert,7.3,14.3,95,Winter,"1,030,422",0,40
IR_0245,3/1/2025,Iran,Isfahan,7.2,63,0,122,Storm,BWk,Semi-arid,Steppe,7.2,34.4,16,Winter,311545,490426,34
IR_0246,4/1/2025,Iran,Mashhad,8.5,41,0,88,None,Csa,Arid,Steppe,8.5,9.6,3,Winter,445746,0,39
IR_0247,5/1/2025,Iran,Tehran,3.0,68,0,96,None,Csa,Semi-arid,Desert,3.0,11.0,321,Winter,749943,0,65
IR_0248,6/1/2025,Iran,Isfahan,1.3,43,18.8,,None,Csa,Semi-arid,Steppe,1.3,2.9,262,Winter,145298,0,63
IR_0249,7/1/2025,Iran,Mashhad,7.1,46,0,92,None,BWk,Arid,Steppe,7.1,2.3,97,Winter,398774,7643,37
IR_0249,7/1/2025,Iran,Mashhad,7.1,46,0,92,None,BWk,Arid,Steppe,7.1,2.3,97,Winter,398774,7643,37
IR_0250,8/1/2025,Iran,Tehran,8.5,48,0,97,None,Csa,Semi-arid,Desert,8.5,10.4,216,Winter,1102146,0,35
IR_0251,9/1/2025,Iran,Isfahan,5.8,45,4.8,89,None,BWk,Semi-arid,Desert,5.8,14.8,151,Winter,226169,21919,45
IR_0252,10/1/2025,Iran,Mashhad,5.7,54,0,89,None,Csa,Semi-arid,Urban,5.7,9.6,323,Winter,405863,0,60
IR_0253,11/1/2025,Iran,Tehran,2.9,73,0,112,None,BWk,Semi-arid,Steppe,2.9,3.0,228,Winter,"1,143,604",0,55
IR_0254,12/1/2025,Iran,Isfahan,1.0,65,0,124,None,BSk,Arid,Desert,1.0,4.0,73,Winter,163348,0,46
IR_0255,13/1/2025,Iran,Mashhad,7.7,NA,0,110,None,NA,Semi-arid,Steppe,7.7,12.2,7,NA,335009,0,59
IR_0256,14/1/2025,Iran,Tehran,7.4,37,0,93,None,Csa,Semi-arid,Desert,7.4,9.3,5,Winter,698639,0,64
IR_0257,15/1/2025,Iran,Isfahan,6.7,53,0,71,Cold Wave,BSk,Arid,Steppe,6.7,6.1,33,Winter,591824,60194,54
IR_0258,16/1/2025,Iran,Mashhad,0.9,38,0,115,None,BWk,Arid,Desert,0.9,8.1,271,Winter,"242,470","21,542",56
IR_0259,17/1/2025,Iran,Tehran,8.5,83,0,108,None,Csa,Semi-arid,Steppe,8.5,6.0,155,Winter,972845,0,54
IR_0260,18/1/2025,Iran,Isfahan,7.6,67,27.5,103,None,Csa,Arid,Desert,7.6,6.1,202,Winter,275858,22689,62
IR_0261,19/1/2025,Iran,Mashhad,7.6,37,0,104,None,BSk,Arid,Desert,7.6,2.9,9,Winter,282855,0,62
IR_0262,20/1/2025,Iran,Tehran,6.3,63,0,121,None,Csa,Arid,NA,6.3,12.4,243,Winter,1292819,0,NA
IR_0263,21/1/2025,Iran,Isfahan,1.4,80,1.4,74,None,Csa,Arid,Steppe,1.4,8.5,87,Winter,294189,0,50
IR_0264,22/1/2025,Iran,Mashhad,1.1,59,0,,None,BWk,Arid,Urban,1.1,12.7,297,Winter,393716,0,50
IR_0265,23/1/2025,Iran,Tehran,7.6,43,0,130,None,Csa,Semi-arid,Steppe,7.6,4.6,129,Winter,1204198,29649,44
IR_0265,23/1/2025,Iran,Tehran,7.6,43,0,130,None,Csa,Semi-arid,Steppe,7.6,4.6,129,Winter,1204198,29649,44
IR_0266,24/1/2025,Iran,Isfahan,7.7,47,10.8,85,None,BWk,Semi-arid,Desert,7.7,4.1,268,Winter,295934,0,54
IR_0267,25/1/2025,Iran,Mashhad,4.4,82,4.5,113,None,NA,,Desert,,14.2,289,Winter,204688,0,59
IR_0267,25/1/2025,Iran,Mashhad,4.4,82,4.5,113,None,NA,,Desert,,14.2,289,Winter,204688,0,59
IR_0268,26/1/2025,Iran,Tehran,3.6,49,0,139,None,BWk,Arid,Steppe,3.6,10.6,234,Winter,677674,45261,35
IR_0269,27/1/2025,Iran,Isfahan,2.9,79,14.0,118,None,BSk,Semi-arid,Steppe,2.9,6.5,303,Winter,283127,0,50
IR_0270,28/1/2025,Iran,Mashhad,1.1,70,,84,None,Csa,Semi-arid,Desert,1.1,8.4,93,Winter,"410,045","24,253",39
IR_0271,29/1/2025,Iran,Tehran,0.3,79,0,135,None,BWk,Arid,Urban,0.3,6.6,248,Winter,1025370,0,52
IR_0272,30/1/2025,Iran,Isfahan,8.3,48,1.1,91,None,BSk,Arid,Steppe,8.3,2.8,139,Winter,143098,0,54
IR_0273,31/1/2025,Iran,Mashhad,,41,0,116,None,BWk,Semi-arid,Desert,3.7,5.5,NA,Winter,299300,0,40
IR_0274,2025-02-01,Iran,Tehran,8.8,72,0,90,None,BSk,Arid,Desert,8.8,3.5,60,Winter,963537,24716,43
IR_0275,2/2/2025,Iran,Isfahan,-0.0,42,0.6,76,None,BWk,Semi-arid,Urban,-0.0,8.4,351,Winter,216273,35969,54
IR_0276,3/2/2025,Iran,Mashhad,7.3,63,0,127,None,Csa,,Urban,,4.8,249,Winter,180243,31527,40
IR_0277,4/2/2025,Iran,Tehran,5.9,44,0,96,None,Csa,Arid,Steppe,5.9,6.2,178,Winter,539042,0,37
IR_0278,5/2/2025,Iran,Isfahan,1.8,55,0,113,None,Csa,Semi-arid,Desert,1.8,12.4,67,Winter,265038,0,64
IR_0279,6/2/2025,Iran,Mashhad,0.6,44,0,91,None,BWk,Arid,Urban,0.6,9.2,19,Winter,202632,0,61
IR_0280,7/2/2025,Iran,Tehran,3.8,74,0,120,,BWk,Semi-arid,NA,3.8,3.1,301,Winter,752206,24956,NA
IR_0281,8/2/2025,Iran,Isfahan,6.9,73,0,89,None,BSk,Arid,Desert,6.9,8.4,69,Winter,266157,0,39
IR_0282,9/2/2025,Iran,Mashhad,8.4,56,4.6,123,,BWk,Arid,Desert,8.4,11.1,334,Winter,256513,0,46
IR_0283,10/2/2025,Iran,Tehran,0.8,83,4.9,99,None,Csa,Arid,Urban,0.8,8.0,19,Winter,784546,0,43
IR_0284,2025-02-11,Iran,Isfahan,NA,73,22.6,102,None,Csa,Arid,Desert,4.0,10.4,101,Winter,110888,0,40
IR_0285,2025-02-12,Iran,Mashhad,4.8,64,0,124,Flood,BSk,Arid,Steppe,4.8,2.4,72,Winter,1004473,1594601,88
IR_0286,13/2/2025,Iran,Tehran,2.4,,3.0,NA,None,BSk,Arid,,2.4,5.8,34,Winter,544945,0,51
IR_0287,14/2/2025,Iran,Isfahan,6.3,70,0,98,None,BSk,Arid,Desert,6.3,10.1,27,Winter,295319,0,38
IR_0288,15/2/2025,Iran,Mashhad,4.4,46,0,87,None,BWk,Semi-arid,Desert,4.4,4.0,90,Winter,231968,0,37
IR_0289,16/2/2025,Iran,Tehran,1.0,74,0,100,None,BWk,Arid,Steppe,1.0,9.6,232,Winter,"836,779",0,47
IR_0290,17/2/2025,Iran,Isfahan,8.2,85,0.5,107,None,BWk,Arid,Urban,8.2,10.1,115,Winter,237169,31173,51
IR_0291,18/2/2025,Iran,Mashhad,2.7,75,3.5,104,None,Csa,Semi-arid,Steppe,2.7,9.0,240,Winter,218174,0,43
IR_0292,19/2/2025,Iran,Tehran,7.8,69,0,113,None,Csa,Arid,Desert,7.8,3.1,107,Winter,552712,0,53
IR_0293,20/2/2025,Iran,Isfahan,3.4,76,1.8,115,None,BSk,Semi-arid,Steppe,3.4,14.2,166,Winter,275302,0,55
IR_0294,21/2/2025,Iran,Mashhad,6.5,80,0,,None,Csa,NA,Urban,6.5,NA,160,Winter,"429,679","47,231",46
IR_0295,22/2/2025,Iran,Tehran,0.6,79,4.4,92,None,Csa,Arid,Steppe,0.6,7.9,35,Winter,670768,0,48
IR_0296,23/2/2025,Iran,Isfahan,3.6,84,2.3,76,None,Csa,Semi-arid,Desert,3.6,5.7,222,Winter,136234,0,54
IR_0297,24/2/2025,Iran,Mashhad,6.8,72,0,72,None,BWk,Arid,Urban,6.8,3.3,38,Winter,"242,237",0,40
IR_0298,25/2/2025,Iran,Tehran,8.1,44,3.2,136,None,Csa,Semi-arid,Steppe,8.1,12.3,127,Winter,636977,0,40
IR_0299,26/2/2025,Iran,Isfahan,7.1,44,1.0,69,None,Csa,Arid,Urban,7.1,5.9,185,Winter,"276,717",0,40
IR_0300,27/2/2025,Iran,Mashhad,-0.5,61,0,90,NA,Csa,Arid,Urban,-0.5,NA,NA,Winter,215354,0,46
IR_0301,28/2/2025,Iran,Tehran,3.7,84,0,130,None,Csa,Arid,Desert,3.7,14.1,57,Winter,1307025,0,46
IR_0302,1/3/2025,Iran,Isfahan,14.5,62,1.6,78,None,Csa,Semi-arid,Steppe,14.5,14.7,350,Spring,"143,101",0,39
IR_0303,2/3/2025,Iran,Mashhad,9.9,69,4.4,121,None,BWk,Arid,Desert,9.9,2.7,349,Spring,290407,0,61
IR_0304,3/3/2025,Iran,Tehran,13.4,55,0,138,None,Csa,Arid,Urban,13.4,5.8,324,Spring,569350,3733,57
IR_0305,2025-03-04,Iran,Isfahan,16.6,52,7.5,75,None,Csa,NA,,16.6,3.0,324,Spring,128287,36632,38
IR_0306,2025-03-05,Iran,Mashhad,12.6,47,0,125,None,Csa,Arid,Urban,12.6,11.8,214,Spring,374723,36376,51
IR_0307,6/3/2025,Iran,Tehran,12.1,73,4.8,101,None,BSk,Arid,Desert,12.1,12.6,260,Spring,1008787,0,63
IR_0308,7/3/2025,Iran,Isfahan,18.2,NA,8.4,106,None,Csa,Arid,Steppe,18.2,2.7,242,Spring,235398,0,43
IR_0309,8/3/2025,Iran,Mashhad,10.3,50,0.3,85,None,BWk,Semi-arid,Desert,10.3,9.4,235,Spring,382906,0,63
IR_0310,9/3/2025,Iran,Tehran,12.6,60,0,140,None,BSk,Arid,Urban,12.6,5.3,340,Spring,581734,0,56
IR_0311,10/3/2025,Iran,Isfahan,12.3,58,4.8,78,Flood,BWk,Arid,Urban,12.3,10.3,360,Spring,257156,87716,47
IR_0312,11/3/2025,Iran,Mashhad,18.2,79,0,91,None,BWk,Arid,Urban,18.2,8.6,325,Spring,183337,0,41
IR_0313,12/3/2025,Iran,Tehran,18.1,82,4.2,95,None,BSk,Arid,Steppe,18.1,13.0,212,Spring,617218,0,54
IR_0314,13/3/2025,Iran,Isfahan,19.2,59,12.5,108,None,Csa,Semi-arid,Steppe,19.2,8.5,91,Spring,189242,0,55
IR_0315,14/3/2025,Iran,Mashhad,15.9,72,NA,73,NA,BWk,Arid,NA,15.9,10.9,161,Spring,221657,0,64
IR_0316,15/3/2025,Iran,Tehran,11.4,61,0,142,None,BWk,Arid,Desert,11.4,13.5,199,Spring,1278506,0,57
IR_0317,16/3/2025,Iran,Isfahan,11.4,72,7.9,111,None,BSk,Arid,Urban,11.4,10.0,317,Spring,120326,0,42
IR_0318,17/3/2025,Iran,Mashhad,18.9,85,4.5,72,Dust Storm,NA,Arid,Desert,NA,8.2,20,Spring,860551,NA,77
IR_0319,18/3/2025,Iran,Tehran,13.7,79,0,96,None,Csa,Semi-arid,Urban,13.7,11.1,346,Spring,"839,040",0,35
IR_0320,19/3/2025,Iran,Isfahan,17.9,64,0,73,None,BSk,Arid,Urban,17.9,5.2,284,Spring,158682,0,37
IR_0321,20/3/2025,Iran,Mashhad,16.8,54,1.9,90,None,BWk,Arid,Steppe,16.8,6.4,342,Spring,281143,0,54
IR_0322,21/3/2025,Iran,Tehran,15.5,48,4.4,90,None,BWk,NA,Steppe,15.5,9.0,77,,NA,0,59
IR_0323,22/3/2025,Iran,Isfahan,16.3,42,4.0,91,None,Csa,Semi-arid,Urban,16.3,12.5,216,Spring,133929,0,38
IR_0324,23/3/2025,Iran,Mashhad,9.5,54,2.6,122,None,BWk,Arid,Steppe,9.5,4.0,36,Spring,219289,0,65
IR_0325,24/3/2025,Iran,Tehran,NA,67,0,128,NA,BWk,Semi-arid,Desert,16.4,12.1,86,Spring,1204094,0,52
IR_0326,25/3/2025,Iran,Isfahan,15.8,67,0,71,None,Csa,Semi-arid,Steppe,15.8,4.6,300,Spring,181805,0,63
IR_0327,26/3/2025,Iran,Mashhad,15.8,59,0,75,Flood,BWk,Arid,Urban,15.8,12.4,245,Spring,1071219,989641,69
IR_0327,26/3/2025,Iran,Mashhad,15.8,59,0,75,Flood,BWk,Arid,Urban,15.8,12.4,245,Spring,1071219,989641,69
IR_0328,27/3/2025,Iran,Tehran,12.8,56,2.4,137,None,BWk,Arid,Urban,12.8,9.9,224,Spring,1055973,42784,60
IR_0329,28/3/2025,Iran,Isfahan,16.8,64,0.1,126,Flood,BWk,Arid,Steppe,16.8,12.6,18,Spring,742440,57882,62
IR_0330,29/3/2025,Iran,Mashhad,15.3,60,3.7,99,Dust Storm,BWk,Semi-arid,Desert,15.3,4.7,180,Spring,1124662,1276035,52
IR_0331,30/3/2025,Iran,Tehran,12.0,70,3.3,118,None,BWk,NA,NA,12.0,NA,26,Spring,1302135,0,63
IR_0332,31/3/2025,Iran,Isfahan,NA,75,0,118,Flood,BSk,Arid,Steppe,11.1,,162,Spring,372013,39866,74
IR_0333,1/4/2025,Iran,Mashhad,18.2,79,2.7,96,None,BWk,Arid,Steppe,18.2,11.3,252,Spring,241343,20125,39
IR_0334,2/4/2025,Iran,Tehran,15.8,52,0,137,Storm,BSk,Semi-arid,Desert,15.8,32.6,125,Spring,1267535,98088,63
IR_0335,3/4/2025,Iran,Isfahan,9.7,73,0,,None,BWk,Semi-arid,Desert,9.7,13.0,43,Spring,280160,0,59
IR_0336,4/4/2025,Iran,Mashhad,16.2,79,0,90,Dust Storm,Csa,Arid,Urban,16.2,12.5,18,Spring,724395,1994583,95
IR_0337,5/4/2025,Iran,Tehran,16.9,62,0,124,None,BWk,Semi-arid,Urban,16.9,4.3,36,Spring,817617,12176,43
IR_0338,6/4/2025,Iran,Isfahan,12.3,76,16.6,125,None,BSk,Arid,Urban,12.3,6.1,140,Spring,296408,0,44
IR_0339,7/4/2025,Iran,Mashhad,10.4,60,3.4,104,None,BWk,Semi-arid,Desert,10.4,12.0,178,Spring,456968,0,55
IR_0340,8/4/2025,Iran,Tehran,12.8,51,,116,Flood,BWk,Arid,Urban,12.8,14.0,11,Spring,3570281,665716,84
IR_0341,9/4/2025,Iran,Isfahan,12.7,79,0,71,None,Csa,Arid,,12.7,NA,311,Spring,252581,0,40
IR_0342,10/4/2025,Iran,Mashhad,19.0,75,1.1,90,None,BWk,Semi-arid,Steppe,19.0,9.9,352,Spring,279855,0,47
IR_0343,11/4/2025,Iran,Tehran,14.4,78,27.3,132,None,BSk,Arid,Desert,14.4,13.2,16,Spring,604548,24325,56
IR_0344,12/4/2025,Iran,Isfahan,17.0,36,1.3,73,None,Csa,Arid,Urban,17.0,12.6,199,Spring,276854,0,54
IR_0345,13/4/2025,Iran,Mashhad,13.6,45,0,,None,BSk,Arid,Urban,13.6,4.1,27,Spring,192395,0,40
IR_0346,14/4/2025,Iran,Tehran,17.2,57,3.7,111,None,Csa,Semi-arid,Steppe,17.2,9.5,209,Spring,1114561,48040,36
IR_0347,2025-04-15,Iran,Isfahan,15.5,51,27.2,114,None,BWk,Arid,Steppe,15.5,6.6,2,Spring,204433,0,53
IR_0348,2025-04-16,Iran,Mashhad,16.7,73,0,92,None,BWk,Arid,Desert,16.7,2.4,329,Spring,206215,0,61
IR_0349,17/4/2025,Iran,Tehran,12.6,35,0,110,None,BWk,Arid,Desert,12.6,4.9,315,Spring,572124,0,57
IR_0350,18/4/2025,Iran,Isfahan,18.7,73,0,79,None,Csa,Semi-arid,Steppe,18.7,2.9,123,Spring,"265,313","27,771",53
IR_0351,19/4/2025,Iran,Mashhad,18.9,38,0,91,None,Csa,Arid,Steppe,18.9,5.5,285,Spring,458653,0,59
IR_0352,20/4/2025,Iran,Tehran,14.7,47,0,147,None,BWk,Arid,Desert,14.7,9.0,338,Spring,948414,0,56
IR_0353,21/4/2025,Iran,Isfahan,11.3,45,1.7,114,None,BSk,Arid,Urban,11.3,7.0,330,Spring,290777,0,61
IR_0354,22/4/2025,Iran,Mashhad,18.6,44,28.9,95,None,BWk,Arid,Steppe,18.6,6.1,112,Spring,"308,819",0,62
IR_0355,23/4/2025,Iran,Tehran,14.6,69,0.2,113,Dust Storm,Csa,,NA,14.6,14.5,187,Spring,2709320,75604,94
IR_0356,24/4/2025,Iran,Isfahan,13.6,78,4.5,73,None,Csa,Semi-arid,Urban,13.6,2.1,95,Spring,143335,0,36
IR_0357,25/4/2025,Iran,Mashhad,14.8,70,0,106,None,Csa,Arid,Urban,14.8,6.6,266,Spring,338720,33269,64
IR_0358,26/4/2025,Iran,Tehran,13.9,58,,93,None,Csa,Arid,Desert,13.9,NA,334,Spring,1123757,0,53
IR_0359,27/4/2025,Iran,Isfahan,15.8,63,0,110,None,BSk,Arid,Desert,15.8,2.1,343,Spring,235770,0,48
IR_0360,28/4/2025,Iran,Mashhad,12.9,43,0,77,None,Csa,Semi-arid,Desert,12.9,5.1,211,Spring,212622,0,36
IR_0361,29/4/2025,Iran,Tehran,19.1,77,4.1,139,Storm,BSk,Semi-arid,Desert,19.1,28.9,231,Spring,4017648,1688899,78
IR_0362,30/4/2025,Iran,Isfahan,17.2,68,0,121,None,BWk,Semi-arid,Steppe,17.2,3.5,107,Spring,283765,0,56
IR_0363,1/5/2025,Iran,Mashhad,13.5,41,0,74,None,BWk,Semi-arid,Steppe,13.5,5.6,,Spring,NA,0,55
IR_0364,2/5/2025,Iran,Tehran,19.0,67,0,91,None,BWk,Semi-arid,Steppe,19.0,7.2,88,Spring,"1,334,084",0,47
IR_0365,3/5/2025,Iran,Isfahan,10.7,40,0,124,Storm,Csa,Semi-arid,Urban,10.7,26.4,173,Spring,722747,1397348,68
IR_0366,4/5/2025,Iran,Mashhad,11.1,84,0,84,Storm,Csa,Semi-arid,Urban,11.1,31.4,308,Spring,719276,398553,71
IR_0367,5/5/2025,Iran,Tehran,15.7,66,3.5,117,None,BWk,Arid,Urban,15.7,12.9,273,Spring,856944,0,42
IR_0368,6/5/2025,Iran,Isfahan,18.9,41,0,126,None,BSk,Semi-arid,Urban,18.9,3.2,214,Spring,"214,722","43,218",41
IR_0369,7/5/2025,Iran,Mashhad,15.5,42,3.0,133,Flood,Csa,Arid,Steppe,NA,12.2,340,Spring,715450,421115,76
IR_0370,8/5/2025,Iran,Tehran,14.1,69,0,98,Flood,BWk,Semi-arid,Steppe,14.1,5.0,319,Spring,3905722,552204,73
IR_0371,9/5/2025,Iran,Isfahan,12.6,40,0,120,None,BWk,Arid,Urban,12.6,14.9,213,Spring,116916,0,43
IR_0372,10/5/2025,Iran,Mashhad,18.8,51,0,126,None,Csa,Arid,Steppe,18.8,3.6,118,Spring,197937,4991,60
IR_0373,11/5/2025,Iran,Tehran,14.3,73,0,105,None,Csa,Semi-arid,Urban,14.3,4.1,92,Spring,553522,0,44
IR_0374,12/5/2025,Iran,Isfahan,NA,62,0,76,Flood,BWk,Semi-arid,Steppe,15.0,10.2,204,Spring,385163,89771,91
IR_0375,13/5/2025,Iran,Mashhad,11.2,36,0,108,None,BWk,Arid,Steppe,11.2,14.5,130,Spring,238218,0,52
IR_0376,14/5/2025,Iran,Tehran,11.6,78,0,108,None,BWk,Semi-arid,Desert,11.6,8.3,244,Spring,1085614,21880,48
IR_0377,15/5/2025,Iran,Isfahan,14.7,42,0,101,None,Csa,Arid,Desert,14.7,6.0,76,Spring,103793,0,45
