Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
RU_0186,5/11/2024,Russia,Kazan,0.6,82,1.8,66,None,Dfb,Subarctic,Taiga,0.6,11.9,349,Autumn,105299,0,36
RU_0187,6/11/2024,Russia,Moscow,5.5,45,0.5,115,None,Dfb,Continental,Taiga,5.5,9.9,347,Autumn,668398,0,43
RU_0188,7/11/2024,Russia,Saint Petersburg,3.5,NA,NA,104,Storm,Dfc,Continental,Forest,3.5,27.2,332,Autumn,1091818,17376,68
RU_0189,8/11/2024,Russia,Kazan,0.6,64,0,89,Cold Wave,Dfb,Continental,Urban,0.6,13.7,173,Autumn,292469,433888,70
RU_0190,9/11/2024,Russia,Moscow,1.5,56,0.6,99,None,Dfb,Continental,Taiga,1.5,13.3,355,Autumn,1164285,0,48
RU_0191,10/11/2024,Russia,Saint Petersburg,-0.3,68,0,75,None,Dfb,Subarctic,Forest,-0.3,11.4,12,Autumn,358920,0,40
RU_0192,11/11/2024,Russia,Kazan,5.2,70,1.1,84,None,Dfb,Continental,Taiga,5.2,3.9,100,Autumn,64081,0,42
RU_0193,12/11/2024,Russia,Moscow,2.1,69,21.6,106,None,Dfc,Subarctic,Taiga,2.1,9.8,221,Autumn,1649698,0,61
RU_0194,13/11/2024,Russia,Saint Petersburg,5.4,NA,0.8,93,None,Dfb,Continental,Forest,5.4,5.7,145,Autumn,755590,NA,50
RU_0195,14/11/2024,Russia,Kazan,3.9,79,0,103,None,Dfb,,Urban,3.9,12.3,235,Autumn,68390,0,45
RU_0196,15/11/2024,Russia,Moscow,5.7,37,0,83,None,Dfc,Continental,Taiga,5.7,6.9,160,Autumn,1244000,23012,55
RU_0197,16/11/2024,Russia,Saint Petersburg,1.5,NA,2.4,105,None,Dfb,Continental,Urban,1.5,2.4,26,Autumn,485563,0,59
RU_0198,17/11/2024,Russia,Kazan,0.1,52,3.2,79,None,Dfb,Continental,Taiga,0.1,12.3,182,Autumn,133593,0,35
RU_0199,18/11/2024,Russia,Moscow,2.2,36,18.7,113,None,Dfb,Subarctic,Forest,2.2,4.4,190,Autumn,834992,0,61
RU_0200,19/11/2024,Russia,Saint Petersburg,-1.1,51,0,117,None,Dfc,Continental,Taiga,-1.1,14.9,NA,Autumn,"619,913",0,49
RU_0201,20/11/2024,Russia,Kazan,5.4,NA,NA,93,None,,Continental,Forest,5.4,14.9,221,Autumn,180775,0,44
RU_0201,20/11/2024,Russia,Kazan,5.4,NA,NA,93,None,,Continental,Forest,5.4,14.9,221,Autumn,180775,0,44
RU_0202,21/11/2024,Russia,Moscow,5.3,65,0,110,None,Dfb,Subarctic,Forest,5.3,14.1,307,Autumn,1083845,9772,42
RU_0203,22/11/2024,Russia,Saint Petersburg,6.2,65,0,79,None,Dfc,Continental,Taiga,6.2,13.0,294,Autumn,692937,47870,56
RU_0204,23/11/2024,Russia,Kazan,6.6,65,0,74,None,Dfc,Subarctic,Urban,6.6,7.0,193,Autumn,"132,499",0,58
RU_0205,24/11/2024,Russia,Moscow,8.0,60,9.9,84,None,Dfc,Continental,Taiga,8.0,6.2,179,Autumn,928677,0,39
RU_0206,25/11/2024,Russia,Saint Petersburg,5.3,46,0,120,None,Dfb,Subarctic,Taiga,5.3,5.0,136,Autumn,611752,0,44
RU_0207,26/11/2024,Russia,Kazan,-0.9,,13.9,105,Flood,NA,Continental,Taiga,-0.9,14.5,,Autumn,221364,410889,70
RU_0208,27/11/2024,Russia,Moscow,4.3,81,4.6,92,None,Dfc,Subarctic,Forest,4.3,3.7,58,Autumn,1253088,41823,54
RU_0209,28/11/2024,Russia,Saint Petersburg,4.1,80,2.0,100,Storm,Dfb,Subarctic,Urban,4.1,17.5,176,Autumn,1475809,30693,68
RU_0210,29/11/2024,Russia,Kazan,1.2,42,0,83,None,Dfc,Continental,Urban,1.2,6.8,31,Autumn,179342,45795,58
RU_0211,30/11/2024,Russia,Moscow,3.0,77,3.7,81,None,Dfc,Continental,Taiga,3.0,4.2,35,Autumn,1227607,0,50
RU_0212,1/12/2024,Russia,Saint Petersburg,-15.5,47,0,86,None,Dfb,Continental,Taiga,-15.5,12.3,357,Winter,578419,47620,42
RU_0212,1/12/2024,Russia,Saint Petersburg,-15.5,47,0,86,None,Dfb,Continental,Taiga,-15.5,12.3,357,Winter,578419,47620,42
RU_0213,2/12/2024,Russia,Kazan,-13.6,80,0,64,Blizzard,Dfc,Subarctic,Forest,-13.6,19.9,111,Winter,181966,0,70
RU_0214,3/12/2024,Russia,Moscow,-19.2,66,26.3,71,None,Dfb,Subarctic,Taiga,-19.2,4.2,234,Winter,1747541,0,48
RU_0215,4/12/2024,Russia,Saint Petersburg,-18.9,64,2.3,63,Cold Wave,Dfb,Continental,Taiga,-18.9,13.4,354,Winter,,1973497,70
RU_0216,5/12/2024,Russia,Kazan,-20,70,0,70,Blizzard,Dfc,Continental,Forest,-20,16.6,39,Winter,91021,116684,57
RU_0217,6/12/2024,Russia,Moscow,-19.5,36,3.8,90,None,Dfb,Subarctic,Urban,-19.5,12.6,309,Winter,937880,0,53
RU_0218,7/12/2024,Russia,Saint Petersburg,-17.2,74,0,105,None,Dfb,Continental,Urban,-17.2,2.6,201,Winter,501803,0,62
RU_0219,8/12/2024,Russia,Kazan,-12.1,82,0,92,None,Dfb,Subarctic,Forest,-12.1,5.4,243,Winter,154073,45046,48
RU_0220,9/12/2024,Russia,Moscow,-11.5,60,0,87,None,Dfb,Subarctic,Forest,-11.5,13.4,346,Winter,1313137,0,41
RU_0221,10/12/2024,Russia,Saint Petersburg,-14.4,44,0,104,None,Dfb,Subarctic,Forest,-14.4,14.2,162,Winter,576870,43238,49
RU_0222,11/12/2024,Russia,Kazan,-11.5,78,0,72,Blizzard,Dfc,Continental,Taiga,-11.5,17.9,40,Winter,433241,98760,93
RU_0223,2024-12-12,Russia,Moscow,-16.8,73,5.0,100,Cold Wave,Dfc,Subarctic,,,NA,352,Winter,2151375,0,72
RU_0224,13/12/2024,Russia,Saint Petersburg,-13.6,85,0,85,None,Dfb,Subarctic,Urban,-13.6,4.6,67,Winter,557835,0,56
RU_0225,14/12/2024,Russia,Kazan,NA,62,3.1,94,None,Dfc,Subarctic,Urban,-11.6,13.6,238,Winter,104221,0,38
RU_0226,15/12/2024,Russia,Moscow,-20,63,4.0,118,NA,Dfb,NA,Taiga,NA,13.6,141,Winter,1521870,0,41
RU_0227,16/12/2024,Russia,Saint Petersburg,,47,3.3,86,Cold Wave,Dfb,Subarctic,Urban,-18.9,8.0,247,Winter,473659,0,63
RU_0228,17/12/2024,Russia,Kazan,-13.7,50,1.0,60,None,Dfc,Subarctic,Forest,-13.7,10.2,276,Winter,117089,25780,55
RU_0229,18/12/2024,Russia,Moscow,-19.7,44,2.5,114,Blizzard,Dfc,Continental,Taiga,-19.7,22.3,198,Winter,3893714,23573,60
RU_0230,19/12/2024,Russia,Saint Petersburg,-18.4,44,0,67,None,Dfc,Continental,Urban,-18.4,11.5,154,Winter,801767,0,60
RU_0231,20/12/2024,Russia,Kazan,-12.5,73,0,113,Blizzard,Dfc,Continental,Urban,-12.5,21.7,333,Winter,367010,0,91
RU_0232,21/12/2024,Russia,Moscow,-13.3,63,0,,None,Dfb,Continental,Forest,-13.3,9.8,41,NA,1579188,0,36
RU_0233,22/12/2024,Russia,Saint Petersburg,-15.6,57,25.0,94,Blizzard,Dfb,Continental,Forest,-15.6,22.4,24,Winter,1788575,3547061,60
RU_0234,23/12/2024,Russia,Kazan,-14.1,64,2.9,73,None,Dfb,Continental,Forest,-14.1,11.4,178,Winter,"121,258",0,36
RU_0235,24/12/2024,Russia,Moscow,-20,59,0,124,Blizzard,Dfb,Subarctic,Urban,-20,22.2,249,Winter,5105678,27203,85
RU_0236,25/12/2024,Russia,Saint Petersburg,-11.6,59,0,87,None,Dfc,Continental,Urban,-11.6,2.5,301,Winter,549191,0,41
RU_0237,26/12/2024,Russia,Kazan,-14.8,72,0,92,Cold Wave,Dfb,Continental,Urban,-14.8,9.9,221,Winter,237384,445948,96
RU_0238,27/12/2024,Russia,Moscow,-19.8,37,0.2,76,None,Dfb,Continental,Forest,-19.8,4.4,185,Winter,1536631,0,56
RU_0239,28/12/2024,Russia,Saint Petersburg,-20,84,0,88,Blizzard,Dfc,Subarctic,Taiga,-20,20.6,288,Winter,1021521,255835,73
RU_0240,29/12/2024,Russia,Kazan,-12.1,39,2.7,96,Cold Wave,Dfc,Subarctic,Urban,-12.1,5.5,105,Winter,247065,317383,65
RU_0240,29/12/2024,Russia,Kazan,-12.1,39,2.7,96,Cold Wave,Dfc,Subarctic,Urban,-12.1,5.5,105,Winter,247065,317383,65
RU_0241,30/12/2024,Russia,Moscow,-20,43,0.9,89,Blizzard,Dfb,Continental,Urban,-20,19.0,95,Winter,5445988,56651,74
RU_0242,31/12/2024,Russia,Saint Petersburg,-11.3,49,0,99,Cold Wave,Dfb,Subarctic,Taiga,-11.3,4.7,261,Winter,"1,147,610","82,265",52
RU_0242,31/12/2024,Russia,Saint Petersburg,-11.3,49,0,99,Cold Wave,Dfb,Subarctic,Taiga,-11.3,4.7,261,Winter,"1,147,610","82,265",52
RU_0243,1/1/2025,Russia,Kazan,-13.7,71,0,60,Cold Wave,Dfb,Subarctic,Urban,-13.7,4.9,17,Winter,"321,822",0,71
RU_0244,2/1/2025,Russia,Moscow,-12.7,46,4.4,90,None,Dfb,Subarctic,Urban,-12.7,2.4,101,Winter,742202,0,42
RU_0245,3/1/2025,Russia,Saint Petersburg,-12.6,58,0,109,None,Dfb,Continental,Forest,-12.6,10.9,329,Winter,440114,0,49
RU_0246,4/1/2025,Russia,Kazan,-16.4,78,1.7,94,None,Dfb,Subarctic,Taiga,-16.4,11.6,83,Winter,134757,0,55
RU_0247,5/1/2025,Russia,Moscow,-12.0,52,0,79,None,Dfb,,Taiga,-12.0,4.5,128,Winter,NA,0,37
RU_0248,6/1/2025,Russia,Saint Petersburg,-17.6,60,26.0,97,None,Dfc,Continental,Taiga,-17.6,5.2,292,Winter,494970,0,49
RU_0249,7/1/2025,Russia,Kazan,-17.5,69,1.2,70,Cold Wave,Dfb,Continental,Taiga,-17.5,7.8,146,Winter,126311,167906,71
RU_0250,8/1/2025,Russia,Moscow,-16.2,40,14.9,75,Blizzard,Dfb,Continental,Taiga,-16.2,30.5,70,Winter,1802311,32235,93
RU_0251,9/1/2025,Russia,Saint Petersburg,-11.5,74,0,91,None,,Continental,,-11.5,NA,169,Winter,755029,0,51
RU_0252,10/1/2025,Russia,Kazan,-17.6,54,12.4,89,Cold Wave,Dfb,Subarctic,Taiga,-17.6,5.7,316,Winter,374535,0,72
RU_0253,11/1/2025,Russia,Moscow,-16.1,44,3.3,90,None,Dfc,Continental,Forest,-16.1,7.3,164,Winter,1593243,0,65
RU_0254,12/1/2025,Russia,Saint Petersburg,-16.7,80,3.4,121,None,Dfc,Subarctic,Forest,,,177,Winter,291528,NA,63
RU_0255,13/1/2025,Russia,Kazan,-18.9,38,0,106,Cold Wave,Dfc,Continental,Forest,-18.9,10.1,324,Winter,292610,4992101,63
RU_0256,14/1/2025,Russia,Moscow,-19.1,49,0,70,Blizzard,Dfb,NA,Taiga,-19.1,24.4,69,,2030540,61660,
RU_0257,15/1/2025,Russia,Saint Petersburg,-12.7,73,1.6,66,None,Dfc,Continental,Taiga,-12.7,7.2,173,Winter,673453,37703,61
RU_0258,16/1/2025,Russia,Kazan,-12.2,55,0,118,Blizzard,Dfb,Subarctic,Urban,NA,32.7,148,Winter,309781,2714973,67
RU_0259,17/1/2025,Russia,Moscow,-19.1,40,0.5,125,None,Dfc,Continental,Forest,-19.1,8.6,195,Winter,997701,0,53
RU_0260,18/1/2025,Russia,Saint Petersburg,-16.3,75,0,115,Blizzard,Dfb,Continental,Taiga,-16.3,27.8,28,Winter,1329261,2952288,41
RU_0261,19/1/2025,Russia,Kazan,-13.7,66,28.7,99,Cold Wave,Dfb,Subarctic,Urban,-13.7,2.0,292,Winter,414128,0,85
RU_0262,20/1/2025,Russia,Moscow,-11.9,40,0,130,Blizzard,Dfb,Continental,Urban,-11.9,16.5,228,Winter,1901523,1967504,64
RU_0263,21/1/2025,Russia,Saint Petersburg,-19.6,60,0,78,None,Dfb,Continental,Taiga,-19.6,7.2,197,Winter,270434,0,40
RU_0264,22/1/2025,Russia,Kazan,-13.9,73,0,115,Cold Wave,Dfc,Subarctic,,-13.9,7.6,7,Winter,NA,20253,88
RU_0265,23/1/2025,Russia,Moscow,-17.6,51,0,123,None,Dfb,Subarctic,Forest,-17.6,11.1,114,Winter,1066959,0,58
RU_0266,24/1/2025,Russia,Saint Petersburg,-11.5,45,1.6,74,None,Dfb,Subarctic,Taiga,-11.5,8.6,152,Winter,420848,0,58
RU_0267,25/1/2025,Russia,Kazan,-15.3,70,0,70,None,Dfc,Continental,Urban,-15.3,2.5,262,Winter,168364,14607,37
RU_0268,26/1/2025,Russia,Moscow,-19.4,64,0,126,Blizzard,Dfb,Continental,Urban,-19.4,32.2,110,Winter,2474063,234412,80
RU_0269,27/1/2025,Russia,Saint Petersburg,,43,3.6,,NA,Dfb,Subarctic,Taiga,-14.9,6.4,141,Winter,826039,411599,51
RU_0270,28/1/2025,Russia,Kazan,-17.3,40,0,114,NA,Dfb,Subarctic,Forest,-17.3,8.7,255,Winter,144951,0,37
RU_0271,29/1/2025,Russia,Moscow,-13.8,43,2.4,116,None,Dfc,Continental,Taiga,-13.8,13.1,256,Winter,1609139,0,60
RU_0272,30/1/2025,Russia,Saint Petersburg,-18.3,53,14.0,66,Cold Wave,Dfc,Continental,Forest,-18.3,4.9,344,Winter,2450440,54655,54
RU_0273,31/1/2025,Russia,Kazan,-12.8,NA,16.0,107,None,Dfc,Continental,,-12.8,5.9,152,Winter,,0,63
RU_0274,1/2/2025,Russia,Moscow,-12.0,84,1.0,130,None,Dfc,Subarctic,Urban,-12.0,9.7,328,Winter,663731,0,46
RU_0275,2/2/2025,Russia,Saint Petersburg,-14.5,61,0,116,Cold Wave,Dfb,Subarctic,Forest,-14.5,5.9,156,Winter,780554,193691,62
RU_0276,3/2/2025,Russia,Kazan,-12.9,61,0,92,Cold Wave,Dfb,Subarctic,Taiga,-12.9,5.5,134,Winter,414006,71107,75
RU_0277,4/2/2025,Russia,Moscow,-13.6,69,0,116,None,Dfb,Subarctic,Taiga,-13.6,9.4,169,Winter,648098,0,40
RU_0278,5/2/2025,Russia,Saint Petersburg,-11.3,40,0,100,Blizzard,Dfc,Subarctic,Taiga,-11.3,31.7,88,Winter,2247459,310234,66
RU_0279,6/2/2025,Russia,Kazan,-18.4,77,3.7,109,Cold Wave,Dfb,Subarctic,Forest,-18.4,13.7,93,Winter,306759,4267599,79
RU_0280,7/2/2025,Russia,Moscow,-18.5,36,0,71,None,Dfb,Subarctic,Urban,-18.5,9.3,57,Winter,850468,0,45
RU_0281,8/2/2025,Russia,Saint Petersburg,-16.2,,0,118,None,Dfb,Subarctic,Urban,-16.2,11.3,331,Winter,300729,0,NA
RU_0282,9/2/2025,Russia,Kazan,-15.0,43,0,87,None,Dfb,Continental,Urban,-15.0,6.9,212,Winter,107238,0,62
RU_0283,10/2/2025,Russia,Moscow,-18.2,78,0.4,84,None,Dfc,Continental,Taiga,-18.2,3.3,354,Winter,1098472,0,36
RU_0284,11/2/2025,Russia,Saint Petersburg,-12.7,36,3.1,83,None,Dfb,Continental,Taiga,-12.7,4.2,84,Winter,333395,0,54
RU_0285,12/2/2025,Russia,Kazan,-16.3,65,0,73,None,Dfb,Subarctic,Forest,-16.3,8.9,286,Winter,62961,0,55
RU_0286,13/2/2025,Russia,Moscow,-13.7,61,0,114,None,Dfc,Continental,Urban,-13.7,3.0,339,Winter,1105314,39123,52
RU_0287,14/2/2025,Russia,Saint Petersburg,-15.3,72,3.6,66,None,Dfb,Subarctic,Taiga,-15.3,13.7,207,Winter,419884,26181,54
RU_0288,15/2/2025,Russia,Kazan,-18.1,64,0,64,Cold Wave,Dfb,Subarctic,Urban,-18.1,8.6,11,Winter,192923,0,92
RU_0288,15/2/2025,Russia,Kazan,-18.1,64,0,64,Cold Wave,Dfb,Subarctic,Urban,-18.1,8.6,11,Winter,192923,0,92
RU_0289,16/2/2025,Russia,Moscow,-18.9,80,0,89,None,Dfb,Continental,Forest,-18.9,9.9,145,Winter,1099882,31992,55
RU_0290,17/2/2025,Russia,Saint Petersburg,-17.8,52,NA,121,Blizzard,Dfc,Subarctic,Forest,-17.8,22.2,NA,Winter,"921,789","235,839",59
RU_0291,18/2/2025,Russia,Kazan,,54,17.6,80,Blizzard,Dfc,Subarctic,Forest,-16.1,24.1,181,Winter,165739,229789,33
RU_0292,19/2/2025,Russia,Moscow,-12.2,71,1.5,118,Blizzard,Dfc,Subarctic,Forest,-12.2,33.2,224,Winter,2171018,484255,66
RU_0293,20/2/2025,Russia,Saint Petersburg,-15.1,39,0,113,None,Dfc,Continental,Taiga,-15.1,8.6,207,Winter,275741,0,53
RU_0294,21/2/2025,Russia,Kazan,-17.1,62,0,65,Blizzard,Dfc,Subarctic,Taiga,,18.5,340,Winter,456160,499246,
RU_0295,22/2/2025,Russia,Moscow,-13.9,64,0,102,Blizzard,Dfc,Continental,Urban,,19.2,187,Winter,2515115,26244,78
RU_0296,23/2/2025,Russia,Saint Petersburg,-20,50,12.1,113,Blizzard,Dfc,Subarctic,Urban,,29.3,61,Winter,1403489,NA,
RU_0297,24/2/2025,Russia,Kazan,-19.8,38,0,98,Cold Wave,Dfb,Subarctic,Urban,-19.8,4.6,177,Winter,236220,104655,64
RU_0298,2025-02-25,Russia,Moscow,-13.4,83,0,110,Blizzard,Dfc,Subarctic,,-13.4,21.4,NA,Winter,2046866,NA,41
RU_0299,26/2/2025,Russia,Saint Petersburg,-19.9,57,11.4,82,Cold Wave,Dfb,Continental,Forest,-19.9,14.2,224,Winter,691677,312200,63
RU_0299,26/2/2025,Russia,Saint Petersburg,-19.9,57,11.4,82,Cold Wave,Dfb,Continental,Forest,-19.9,14.2,224,Winter,691677,312200,63
RU_0300,27/2/2025,Russia,Kazan,-20,56,0,80,Cold Wave,Dfc,Continental,Taiga,-20,4.8,315,Winter,280261,477755,60
RU_0301,28/2/2025,Russia,Moscow,-17.2,36,4.6,85,None,Dfb,Continental,Forest,-17.2,6.7,89,Winter,719906,0,64
RU_0302,1/3/2025,Russia,Saint Petersburg,0.6,43,29.3,123,Dust Storm,Dfc,Continental,Taiga,0.6,2.6,129,Spring,734928,6004,52
RU_0303,2/3/2025,Russia,Kazan,-4.8,79,0,110,None,Dfc,Continental,Urban,-4.8,4.2,328,Spring,123743,0,59
RU_0304,3/3/2025,Russia,Moscow,-2.8,75,0,73,None,Dfb,Subarctic,Forest,-2.8,14.3,23,Spring,794456,27796,45
RU_0305,4/3/2025,Russia,Saint Petersburg,-6.2,75,0,122,None,Dfc,Subarctic,Taiga,-6.2,5.1,13,Spring,671471,0,58
RU_0306,5/3/2025,Russia,Kazan,-3.1,47,8.7,107,Storm,Dfc,Subarctic,Forest,-3.1,32.7,316,Spring,308034,7982,54
RU_0307,6/3/2025,Russia,Moscow,-4.9,42,0.7,80,None,Dfb,Subarctic,Forest,-4.9,8.2,329,Spring,1310491,0,38
RU_0308,7/3/2025,Russia,Saint Petersburg,1.9,50,0,126,Flood,Dfb,,Forest,1.9,12.5,205,Spring,1526386,NA,77
RU_0309,8/3/2025,Russia,Kazan,2.4,56,0,78,None,Dfc,,Forest,2.4,10.5,102,Spring,114314,0,NA
RU_0310,9/3/2025,Russia,Moscow,-3.5,56,0,76,None,Dfc,Continental,Taiga,-3.5,11.5,76,Spring,1678566,0,58
RU_0311,10/3/2025,Russia,Saint Petersburg,2.7,67,25.1,95,None,Dfb,Subarctic,Urban,2.7,10.3,25,Spring,731625,0,50
RU_0312,11/3/2025,Russia,Kazan,1.6,39,0,97,None,Dfc,Continental,Forest,,8.8,13,Spring,99932,,61
RU_0313,12/3/2025,Russia,Moscow,-2.1,62,0.8,79,None,Dfc,Continental,Taiga,-2.1,14.1,217,Spring,1436526,0,56
RU_0314,13/3/2025,Russia,Saint Petersburg,-2.1,81,0,71,None,Dfb,Continental,Forest,-2.1,11.2,224,Spring,626397,0,39
RU_0315,14/3/2025,Russia,Kazan,2.0,82,0,97,None,Dfb,Continental,Forest,2.0,11.6,213,Spring,156687,17602,45
RU_0316,15/3/2025,Russia,Moscow,-6.3,73,4.4,74,None,Dfb,Continental,Forest,-6.3,7.7,263,Spring,1823092,0,45
RU_0316,15/3/2025,Russia,Moscow,-6.3,73,4.4,74,None,Dfb,Continental,Forest,-6.3,7.7,263,Spring,1823092,0,45
RU_0317,16/3/2025,Russia,Saint Petersburg,3.3,64,0,126,None,Dfb,Continental,Urban,3.3,NA,183,Spring,"520,692",0,46
RU_0318,17/3/2025,Russia,Kazan,0.1,39,0,90,None,Dfc,Continental,Urban,0.1,13.7,130,Spring,"157,808",0,53
RU_0319,18/3/2025,Russia,Moscow,-1.1,60,0,107,None,Dfc,Subarctic,Taiga,-1.1,9.8,105,Spring,1716496,27008,54
RU_0320,19/3/2025,Russia,Saint Petersburg,-4.5,54,0,116,None,Dfb,Subarctic,Forest,-4.5,11.1,230,Spring,305944,0,48
RU_0321,20/3/2025,Russia,Kazan,1.1,81,14.5,83,None,Dfb,Continental,Urban,1.1,14.0,7,Spring,74779,27968,65
RU_0322,21/3/2025,Russia,Moscow,2.1,71,0,76,None,Dfc,Continental,Urban,2.1,13.9,235,Spring,"954,505","48,593",56
RU_0323,22/3/2025,Russia,Saint Petersburg,-1.8,40,6.4,114,None,Dfc,Subarctic,Urban,-1.8,9.9,347,Spring,585039,0,63
RU_0323,22/3/2025,Russia,Saint Petersburg,-1.8,40,6.4,114,None,Dfc,Subarctic,Urban,-1.8,9.9,347,Spring,585039,0,63
RU_0324,23/3/2025,Russia,Kazan,2.7,43,0,97,None,Dfb,Subarctic,Urban,2.7,5.5,214,Spring,161967,0,36
RU_0325,24/3/2025,Russia,Moscow,0.6,84,0,85,None,Dfb,Subarctic,Urban,0.6,12.4,196,Spring,829359,0,43
RU_0326,25/3/2025,Russia,Saint Petersburg,-2.3,47,0,99,None,Dfc,Subarctic,Forest,-2.3,10.2,72,Spring,715536,0,56
RU_0327,26/3/2025,Russia,Kazan,-2.6,76,2.1,103,Dust Storm,Dfb,Subarctic,Taiga,-2.6,7.1,345,Spring,427658,0,77
RU_0328,27/3/2025,Russia,Moscow,-0.8,53,1.4,82,None,Dfb,Continental,Urban,-0.8,14.7,297,Spring,1646118,NA,40
RU_0329,28/3/2025,Russia,Saint Petersburg,-0.5,47,1.6,88,None,Dfc,Subarctic,Taiga,-0.5,14.7,255,Spring,672471,0,65
RU_0330,2025-03-29,Russia,Kazan,-4.6,78,0,115,None,Dfb,Subarctic,Taiga,-4.6,NA,328,Spring,114022,48252,36
RU_0331,30/3/2025,Russia,Moscow,0.7,53,4.8,108,None,Dfb,Subarctic,Forest,0.7,5.9,122,Spring,1502369,35377,51
RU_0332,31/3/2025,Russia,Saint Petersburg,1.1,39,0,126,None,Dfb,Continental,Taiga,1.1,8.1,89,Spring,745943,0,45
RU_0333,1/4/2025,Russia,Kazan,1.2,45,0,81,NA,Dfb,Continental,Forest,NA,9.1,,Spring,363088,27636,71
RU_0334,2025-04-02,Russia,Moscow,-1.3,44,0.7,83,None,Dfc,Subarctic,Urban,-1.3,8.0,141,Spring,1801175,0,48
RU_0334,2025-04-02,Russia,Moscow,-1.3,44,0.7,83,None,Dfc,Subarctic,Urban,-1.3,8.0,141,Spring,1801175,0,48
RU_0335,3/4/2025,Russia,Saint Petersburg,-2.9,63,0,88,None,Dfc,Subarctic,Urban,-2.9,5.2,130,Spring,805078,0,42
RU_0336,4/4/2025,Russia,Kazan,0.2,,0,108,None,Dfb,Continental,Forest,0.2,3.9,130,Spring,119620,0,
RU_0337,5/4/2025,Russia,Moscow,1.3,66,0,126,Flood,Dfb,Continental,Urban,1.3,12.7,134,Spring,3823001,1841194,52
RU_0338,6/4/2025,Russia,Saint Petersburg,-2.1,74,4.8,126,None,Dfb,Subarctic,Urban,-2.1,8.4,342,Spring,478876,0,45
RU_0339,7/4/2025,Russia,Kazan,0.6,49,18.1,103,None,Dfc,Subarctic,Urban,0.6,6.1,3,Spring,76287,0,62
RU_0340,8/4/2025,Russia,Moscow,0.4,44,27.4,75,Storm,Dfc,Subarctic,Urban,0.4,33.3,322,Spring,3228081,125360,81
RU_0341,9/4/2025,Russia,Saint Petersburg,1.9,46,0,98,None,Dfc,Continental,Forest,1.9,3.2,257,Spring,511365,8543,39
RU_0342,10/4/2025,Russia,Kazan,-1.3,48,0,97,None,Dfb,Subarctic,Taiga,-1.3,2.4,66,Spring,122460,0,61
RU_0343,11/4/2025,Russia,Moscow,-0.7,83,14.6,109,None,Dfc,Continental,Urban,-0.7,10.7,100,Spring,"704,511",0,47
RU_0344,12/4/2025,Russia,Saint Petersburg,-4.9,50,0,69,Storm,Dfc,Continental,Forest,-4.9,28.6,231,Spring,1939028,13489,80
RU_0345,13/4/2025,Russia,Kazan,-0.5,NA,0,121,None,Dfb,Subarctic,Urban,-0.5,6.4,320,NA,106867,29574,35
RU_0346,14/4/2025,Russia,Moscow,-6.2,59,0,103,None,Dfb,Continental,Forest,-6.2,2.8,31,Spring,1533631,0,58
RU_0347,15/4/2025,Russia,Saint Petersburg,-3.1,44,1.8,106,None,Dfc,Continental,Taiga,-3.1,5.5,1,Spring,428184,0,65
RU_0348,16/4/2025,Russia,Kazan,-1.6,36,0,66,None,Dfb,Continental,Forest,-1.6,7.8,355,Spring,94208,0,47
RU_0349,17/4/2025,Russia,Moscow,-1.8,56,0,94,None,Dfc,Continental,Taiga,-1.8,14.6,151,Spring,1503925,0,38
RU_0350,18/4/2025,Russia,Saint Petersburg,-4.6,NA,0,127,None,Dfb,Continental,Taiga,-4.6,NA,148,,616308,0,54
RU_0351,19/4/2025,Russia,Kazan,-5.4,83,0,71,None,Dfc,Continental,Forest,-5.4,13.3,6,Spring,134141,0,41
RU_0352,20/4/2025,Russia,Moscow,-2.1,76,0,74,None,Dfb,Continental,Taiga,-2.1,3.6,99,Spring,1058441,,64
RU_0353,21/4/2025,Russia,Saint Petersburg,0.8,74,0,111,None,Dfc,Subarctic,,0.8,3.4,291,Spring,"348,466",0,44
RU_0354,22/4/2025,Russia,Kazan,-0.4,,0,111,None,Dfb,Subarctic,Forest,-0.4,NA,52,Spring,112113,0,62
RU_0355,23/4/2025,Russia,Moscow,-2.5,81,0,117,None,Dfb,Subarctic,Taiga,-2.5,10.9,219,Spring,1640614,48322,38
RU_0356,24/4/2025,Russia,Saint Petersburg,2.2,64,0,78,None,Dfc,Continental,Urban,2.2,13.9,335,Spring,405917,0,65
RU_0357,25/4/2025,Russia,Kazan,-2.2,64,0,74,None,Dfb,Subarctic,Forest,NA,12.6,327,Spring,122281,31301,62
RU_0358,26/4/2025,Russia,Moscow,-1.6,81,6.5,85,None,Dfb,Subarctic,Urban,-1.6,7.9,288,Spring,819875,0,54
RU_0359,27/4/2025,Russia,Saint Petersburg,-2.7,56,0,113,None,Dfc,Continental,Forest,-2.7,2.3,29,Spring,275989,0,42
RU_0360,28/4/2025,Russia,Kazan,-0.8,80,0,105,None,Dfc,Continental,Taiga,-0.8,4.8,342,Spring,163692,0,53
RU_0361,29/4/2025,Russia,Moscow,-4.1,71,0,84,None,Dfb,Subarctic,Forest,-4.1,8.6,281,Spring,737575,31668,36
