Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
KZ_0172,22/10/2024,Kazakhstan,Almaty,-0.1,69,4.1,120,None,BSk,Semi-arid,Grassland,-0.1,9.9,261,Autumn,257301,0,48
KZ_0173,23/10/2024,Kazakhstan,Astana,4.2,79,0,116,Storm,Dfa,Semi-arid,Urban,4.2,28.9,344,Autumn,401314,0,70
KZ_0174,24/10/2024,Kazakhstan,Shymkent,6.9,69,0,94,None,BSk,Semi-arid,Urban,6.9,2.7,107,Autumn,100768,0,37
KZ_0175,25/10/2024,Kazakhstan,Almaty,4.6,84,0,106,None,BSk,Semi-arid,Urban,4.6,8.4,207,Autumn,212831,0,42
KZ_0176,2024-10-26,Kazakhstan,Astana,2.0,70,0.4,65,None,Dfa,Semi-arid,Steppe,2.0,3.9,321,Autumn,135692,4457,56
KZ_0176,2024-10-26,Kazakhstan,Astana,2.0,70,0.4,65,None,Dfa,Semi-arid,Steppe,2.0,3.9,321,Autumn,135692,4457,56
KZ_0177,27/10/2024,Kazakhstan,Shymkent,6.9,78,0,60,None,Dfa,Continental,Steppe,6.9,14.2,308,Autumn,110569,14137,39
KZ_0178,28/10/2024,Kazakhstan,Almaty,0.4,72,0,89,None,BSk,Continental,Urban,0.4,7.7,45,Autumn,250346,0,63
KZ_0179,29/10/2024,Kazakhstan,Astana,2.2,80,0,71,None,BSk,Semi-arid,Steppe,2.2,14.7,184,Autumn,68575,47531,43
KZ_0180,30/10/2024,Kazakhstan,Shymkent,2.8,42,0,99,None,BSk,Continental,Urban,2.8,4.7,132,Autumn,138240,0,49
KZ_0181,31/10/2024,Kazakhstan,Almaty,-0.4,67,5.0,97,None,Dfa,Semi-arid,Urban,-0.4,7.5,298,Autumn,247791,0,39
KZ_0182,1/11/2024,Kazakhstan,Astana,-1.4,44,0,80,None,BSk,Semi-arid,Steppe,-1.4,6.6,114,Autumn,95331,39008,38
KZ_0183,2/11/2024,Kazakhstan,Shymkent,6.9,63,18.7,69,Flood,BSk,Continental,Steppe,6.9,10.0,296,Autumn,136641,221845,44
KZ_0184,3/11/2024,Kazakhstan,Almaty,2.3,46,0,121,Storm,Dfa,Continental,Grassland,2.3,27.6,319,Autumn,330481,441008,36
KZ_0185,4/11/2024,Kazakhstan,Astana,6.0,77,,81,None,Dfa,,Steppe,,11.7,254,Autumn,"127,998",0,64
KZ_0186,5/11/2024,Kazakhstan,Shymkent,4.7,78,4.5,59,None,BSk,Semi-arid,Grassland,4.7,5.1,33,Autumn,148531,0,42
KZ_0187,6/11/2024,Kazakhstan,Almaty,-0.3,57,0,74,Flood,Dfa,Continental,Urban,-0.3,8.6,173,Autumn,204625,184738,53
KZ_0188,7/11/2024,Kazakhstan,Astana,0.1,66,0,60,None,BSk,Semi-arid,Grassland,0.1,3.2,278,Autumn,152347,0,53
KZ_0189,8/11/2024,Kazakhstan,Shymkent,7.2,46,0,65,None,Dfa,Continental,Grassland,7.2,8.3,280,Autumn,"57,612",0,37
KZ_0190,9/11/2024,Kazakhstan,Almaty,6.6,80,0,62,None,BSk,Semi-arid,Urban,6.6,14.4,305,Autumn,205011,0,46
KZ_0191,10/11/2024,Kazakhstan,Astana,-0.7,50,0,85,None,Dfa,Continental,Steppe,-0.7,5.2,119,Autumn,158497,25391,64
KZ_0192,11/11/2024,Kazakhstan,Shymkent,5.9,60,0.5,104,None,Dfa,Continental,Urban,5.9,6.6,14,Autumn,79932,45938,56
KZ_0193,12/11/2024,Kazakhstan,Almaty,3.8,53,0,110,None,Dfa,Semi-arid,Steppe,3.8,4.7,96,Autumn,171961,0,61
KZ_0194,13/11/2024,Kazakhstan,Astana,4.2,66,0,83,None,BSk,Semi-arid,Urban,4.2,8.7,265,Autumn,174079,1078,59
KZ_0195,14/11/2024,Kazakhstan,Shymkent,0.9,69,0,71,None,Dfa,Continental,Grassland,0.9,12.2,75,Autumn,61946,0,39
KZ_0196,15/11/2024,Kazakhstan,Almaty,5.3,50,0,107,None,Dfa,Continental,Urban,5.3,2.2,144,Autumn,110918,0,40
KZ_0197,16/11/2024,Kazakhstan,Astana,5.7,64,0,100,None,BSk,Continental,Steppe,5.7,4.2,126,Autumn,172008,0,49
KZ_0198,17/11/2024,Kazakhstan,Shymkent,4.1,,0,61,Flood,Dfa,NA,Urban,4.1,3.6,85,Autumn,120367,88545,45
KZ_0199,18/11/2024,Kazakhstan,Almaty,2.7,47,0,73,None,BSk,Continental,Steppe,2.7,8.7,76,Autumn,204252,0,47
KZ_0200,19/11/2024,Kazakhstan,Astana,4.9,45,0,NA,None,,Semi-arid,Steppe,NA,11.8,303,Autumn,65162,0,55
KZ_0201,20/11/2024,Kazakhstan,Shymkent,3.1,46,15.3,61,None,Dfa,Semi-arid,Urban,3.1,3.9,190,Autumn,149301,0,52
KZ_0202,21/11/2024,Kazakhstan,Almaty,-0.5,37,7.1,98,Storm,Dfa,Semi-arid,Steppe,-0.5,34.4,9,Autumn,387923,796992,74
KZ_0203,22/11/2024,Kazakhstan,Astana,8.0,56,0,70,None,Dfa,Semi-arid,Steppe,8.0,6.3,93,Autumn,102277,49603,43
KZ_0204,23/11/2024,Kazakhstan,Shymkent,5.7,49,0,113,None,Dfa,Continental,Urban,5.7,9.1,223,Autumn,129360,0,38
KZ_0205,24/11/2024,Kazakhstan,Almaty,2.6,78,0,78,None,BSk,Continental,Steppe,2.6,5.6,157,Autumn,124855,0,40
KZ_0206,25/11/2024,Kazakhstan,Astana,-1.2,60,0,92,None,BSk,Semi-arid,Urban,-1.2,5.5,203,Autumn,66858,29451,53
KZ_0207,26/11/2024,Kazakhstan,Shymkent,-0.4,69,0,92,Storm,Dfa,Continental,Grassland,-0.4,25.0,31,Autumn,170217,492132,66
KZ_0208,27/11/2024,Kazakhstan,Almaty,-1.7,58,0,91,None,Dfa,Semi-arid,Steppe,NA,8.4,334,Autumn,273156,0,46
KZ_0209,28/11/2024,Kazakhstan,Astana,2.4,83,0,82,None,BSk,Semi-arid,Steppe,2.4,9.3,167,Autumn,137161,41913,39
KZ_0210,29/11/2024,Kazakhstan,Shymkent,4.4,41,0,97,None,BSk,Semi-arid,Urban,4.4,4.8,47,Autumn,78796,0,58
KZ_0211,30/11/2024,Kazakhstan,Almaty,5.5,77,1.2,98,None,BSk,Continental,Grassland,5.5,9.1,318,Autumn,278014,0,65
KZ_0212,1/12/2024,Kazakhstan,Astana,-18.4,38,0,59,None,Dfa,Semi-arid,Steppe,-18.4,5.0,237,Winter,108889,0,37
KZ_0213,2/12/2024,Kazakhstan,Shymkent,-20,,0,63,Cold Wave,BSk,Semi-arid,Steppe,-20,6.3,158,NA,203563,0,NA
KZ_0214,3/12/2024,Kazakhstan,Almaty,-20,63,0,117,None,BSk,Continental,Urban,-20,6.3,332,Winter,210977,0,50
KZ_0215,4/12/2024,Kazakhstan,Astana,-20,76,0,62,None,Dfa,Semi-arid,Steppe,-20,4.9,337,Winter,72361,0,49
KZ_0216,5/12/2024,Kazakhstan,Shymkent,-20,65,0,74,None,Dfa,Semi-arid,Urban,-20,5.2,90,Winter,74276,12296,52
KZ_0217,6/12/2024,Kazakhstan,Almaty,-20,83,3.3,114,None,BSk,Semi-arid,Steppe,-20,5.5,317,Winter,223779,0,65
KZ_0218,7/12/2024,Kazakhstan,Astana,-16.7,62,3.1,91,None,BSk,Semi-arid,Urban,-16.7,10.4,330,Winter,70437,24570,37
KZ_0219,8/12/2024,Kazakhstan,Shymkent,-20,53,0,78,Blizzard,Dfa,Continental,Grassland,-20,23.2,224,Winter,342289,0,45
KZ_0220,9/12/2024,Kazakhstan,Almaty,-19.6,47,0,98,None,BSk,Semi-arid,Grassland,-19.6,14.1,272,Winter,254532,0,44
KZ_0221,2024-12-10,Kazakhstan,Astana,-20,41,0,77,Cold Wave,Dfa,Continental,Urban,-20,3.1,45,Winter,"293,001","389,629",62
KZ_0222,11/12/2024,Kazakhstan,Shymkent,-19.6,77,0,89,None,BSk,Semi-arid,Steppe,-19.6,13.9,263,Winter,115267,14620,51
KZ_0223,12/12/2024,Kazakhstan,Almaty,-19.4,64,0,71,Cold Wave,BSk,Semi-arid,Urban,-19.4,12.8,110,Winter,737915,1617166,54
KZ_0224,13/12/2024,Kazakhstan,Astana,-20,66,3.7,83,Blizzard,BSk,Semi-arid,Steppe,-20,30.2,190,Winter,349882,196785,60
KZ_0225,2024-12-14,Kazakhstan,Shymkent,-18.1,46,3.5,83,None,BSk,Continental,Grassland,-18.1,5.1,228,Winter,81626,16182,59
KZ_0226,15/12/2024,Kazakhstan,Almaty,-20,44,0.8,111,Blizzard,BSk,Continental,Urban,-20,33.3,191,Winter,127095,0,42
KZ_0227,16/12/2024,Kazakhstan,Astana,-19.3,75,0,87,Cold Wave,BSk,Continental,Urban,-19.3,2.7,119,Winter,386224,418114,43
KZ_0228,17/12/2024,Kazakhstan,Shymkent,-20,64,1.8,108,Cold Wave,Dfa,Continental,Grassland,-20,8.6,328,Winter,263111,16243,48
KZ_0229,18/12/2024,Kazakhstan,Almaty,-20,72,0,64,None,Dfa,Semi-arid,Grassland,-20,9.4,225,Winter,259559,0,51
KZ_0230,19/12/2024,Kazakhstan,Astana,-20,44,0.9,118,None,BSk,Semi-arid,Urban,-20,6.9,248,Winter,96076,0,56
KZ_0231,20/12/2024,Kazakhstan,Shymkent,-17.8,45,0,79,Cold Wave,Dfa,Semi-arid,Grassland,-17.8,3.9,157,Winter,91387,404209,82
KZ_0232,21/12/2024,Kazakhstan,Almaty,-20,66,1.5,72,Blizzard,BSk,Continental,Grassland,-20,26.2,228,Winter,290755,0,81
KZ_0233,22/12/2024,Kazakhstan,Astana,-20,59,0,80,Cold Wave,BSk,Continental,Urban,-20,3.0,109,Winter,351662,0,81
KZ_0234,23/12/2024,Kazakhstan,Shymkent,-17.1,57,2.7,90,None,Dfa,Continental,Urban,-17.1,14.1,337,Winter,68482,28738,58
KZ_0235,24/12/2024,Kazakhstan,Almaty,-20,73,0,83,None,BSk,Semi-arid,Grassland,-20,6.2,231,Winter,266153,20450,43
KZ_0236,25/12/2024,Kazakhstan,Astana,-20,38,22.6,69,None,BSk,Semi-arid,Grassland,-20,8.2,93,Winter,153950,0,36
KZ_0237,26/12/2024,Kazakhstan,Shymkent,-20,83,1.9,105,None,Dfa,Semi-arid,Steppe,-20,5.6,45,Winter,95649,2369,48
KZ_0238,27/12/2024,Kazakhstan,Almaty,-19.0,64,0,88,Cold Wave,Dfa,Continental,Steppe,-19.0,7.7,339,Winter,306313,47172,58
KZ_0239,28/12/2024,Kazakhstan,Astana,-20,48,17.7,,None,BSk,Continental,Grassland,-20,,,Winter,120069,22984,54
KZ_0239,28/12/2024,Kazakhstan,Astana,-20,48,17.7,,None,BSk,Continental,Grassland,-20,,,Winter,120069,22984,54
KZ_0240,29/12/2024,Kazakhstan,Shymkent,-20,59,0.2,101,Cold Wave,BSk,Continental,Urban,-20,12.8,345,Winter,188685,423244,75
KZ_0241,30/12/2024,Kazakhstan,Almaty,-18.3,NA,0,,Blizzard,Dfa,Semi-arid,Grassland,NA,23.4,334,Winter,290099,483143,52
KZ_0242,31/12/2024,Kazakhstan,Astana,-17.6,51,7.0,72,Blizzard,NA,,Urban,-17.6,18.7,176,Winter,239272,4931885,57
KZ_0243,1/1/2025,Kazakhstan,Shymkent,-16.7,50,4.1,64,None,BSk,Continental,Grassland,-16.7,12.5,244,Winter,73034,0,60
KZ_0244,2/1/2025,Kazakhstan,Almaty,-20,50,0,124,None,BSk,Continental,Grassland,-20,11.8,145,Winter,166278,0,36
KZ_0245,3/1/2025,Kazakhstan,Astana,-16.4,50,4.6,91,Cold Wave,BSk,Semi-arid,Urban,-16.4,3.4,277,Winter,307501,1186396,87
KZ_0246,4/1/2025,Kazakhstan,Shymkent,-20,61,0,119,None,BSk,Continental,Steppe,-20,13.9,56,Winter,142581,0,45
KZ_0247,5/1/2025,Kazakhstan,Almaty,-20,56,0,85,None,BSk,Continental,Grassland,-20,4.6,334,Winter,101917,0,58
KZ_0248,6/1/2025,Kazakhstan,Astana,-16.8,50,1.8,100,None,Dfa,Continental,Grassland,-16.8,7.3,147,Winter,155840,0,59
KZ_0249,7/1/2025,Kazakhstan,Shymkent,-20,80,0,96,Blizzard,BSk,Semi-arid,Steppe,-20,33.8,115,Winter,222693,1034331,56
KZ_0250,8/1/2025,Kazakhstan,Almaty,-20,72,1.0,76,NA,BSk,Semi-arid,Steppe,-20,8.9,244,Winter,139736,0,50
KZ_0251,9/1/2025,Kazakhstan,Astana,-20,54,0,109,Cold Wave,BSk,Semi-arid,Urban,-20,7.9,181,Winter,443320,66684,66
KZ_0252,10/1/2025,Kazakhstan,Shymkent,-20,42,0,94,Blizzard,Dfa,Semi-arid,Steppe,-20,30.0,271,Winter,251961,0,63
KZ_0253,11/1/2025,Kazakhstan,Almaty,-18.6,51,3.9,98,Cold Wave,Dfa,Semi-arid,,-18.6,,,Winter,769673,20224,86
KZ_0254,12/1/2025,Kazakhstan,Astana,-20,72,0,98,Blizzard,Dfa,Continental,Steppe,-20,18.8,279,Winter,255805,80325,80
KZ_0255,13/1/2025,Kazakhstan,Shymkent,-18.8,48,0,117,Blizzard,Dfa,Semi-arid,Steppe,NA,20.9,22,Winter,476722,349717,88
KZ_0256,14/1/2025,Kazakhstan,Almaty,-16.3,37,11.1,96,NA,Dfa,Continental,Grassland,NA,,86,Winter,128495,0,51
KZ_0257,15/1/2025,Kazakhstan,Astana,-18.9,79,0,88,None,BSk,Semi-arid,Grassland,-18.9,6.1,160,Winter,102033,0,42
KZ_0258,16/1/2025,Kazakhstan,Shymkent,-17.1,46,0,99,None,BSk,Continental,Urban,-17.1,9.2,343,Winter,62623,0,43
KZ_0259,17/1/2025,Kazakhstan,Almaty,-20,73,NA,114,Cold Wave,BSk,Semi-arid,Steppe,-20,9.3,239,Winter,,58676,75
KZ_0260,18/1/2025,Kazakhstan,Astana,-20,82,2.0,71,None,Dfa,Continental,Grassland,-20,5.7,4,Winter,72883,0,59
KZ_0261,19/1/2025,Kazakhstan,Shymkent,-20,83,0,70,Blizzard,,Continental,Grassland,,29.7,320,NA,265620,0,68
KZ_0262,20/1/2025,Kazakhstan,Almaty,-19.7,40,0,,,BSk,Continental,Urban,-19.7,21.3,61,Winter,403320,0,72
KZ_0263,21/1/2025,Kazakhstan,Astana,-20,38,0,63,Cold Wave,BSk,Continental,Urban,-20,3.0,297,Winter,231439,417277,67
KZ_0264,22/1/2025,Kazakhstan,Shymkent,-20,35,4.9,NA,,Dfa,Semi-arid,Grassland,-20,21.5,216,Winter,259886,0,66
KZ_0265,23/1/2025,Kazakhstan,Almaty,-20,74,2.1,93,None,BSk,Continental,Grassland,-20,7.7,38,Winter,122841,0,63
KZ_0266,24/1/2025,Kazakhstan,Astana,-20,36,0,64,None,BSk,Continental,Steppe,-20,9.1,9,Winter,95134,0,NA
KZ_0267,25/1/2025,Kazakhstan,Shymkent,-16.7,84,4.2,69,Blizzard,Dfa,Semi-arid,Steppe,-16.7,17.8,48,Winter,258804,21659,31
KZ_0268,26/1/2025,Kazakhstan,Almaty,-20,76,0,81,None,BSk,Semi-arid,Urban,-20,13.0,194,Winter,199344,6633,47
KZ_0269,27/1/2025,Kazakhstan,Astana,,45,3.5,101,None,,Continental,Steppe,-18.4,7.0,48,Winter,NA,0,42
KZ_0270,28/1/2025,Kazakhstan,Shymkent,-20,79,0,74,Cold Wave,Dfa,Semi-arid,Urban,-20,12.0,82,Winter,190694,1387994,40
KZ_0271,29/1/2025,Kazakhstan,Almaty,-20,40,0,84,Blizzard,Dfa,Continental,Steppe,-20,30.5,136,Winter,355405,214365,67
KZ_0272,30/1/2025,Kazakhstan,Astana,-20,42,3.6,80,Cold Wave,Dfa,Semi-arid,Grassland,-20,11.9,124,Winter,131548,0,NA
KZ_0273,31/1/2025,Kazakhstan,Shymkent,-20,53,2.8,91,Cold Wave,Dfa,Semi-arid,Urban,-20,14.1,290,Winter,"382,750","68,641",46
KZ_0274,1/2/2025,Kazakhstan,Almaty,-20,55,0,93,None,Dfa,Continental,Steppe,-20,14.0,190,Winter,236097,0,40
KZ_0275,2/2/2025,Kazakhstan,Astana,-20,55,0,68,None,Dfa,Continental,Grassland,-20,9.2,183,Winter,"174,804",0,64
KZ_0276,3/2/2025,Kazakhstan,Shymkent,-20,61,0,63,None,BSk,Continental,Grassland,-20,8.8,30,Winter,110693,0,49
KZ_0277,4/2/2025,Kazakhstan,Almaty,-20,56,1.3,70,Blizzard,Dfa,Semi-arid,Urban,-20,34.5,174,,714267,492186,NA
KZ_0278,5/2/2025,Kazakhstan,Astana,-20,65,0,74,Cold Wave,BSk,Semi-arid,Urban,-20,9.5,110,Winter,447797,40896,88
KZ_0279,6/2/2025,Kazakhstan,Shymkent,-19.0,53,NA,114,Blizzard,Dfa,,Urban,-19.0,20.7,NA,Winter,232120,0,59
KZ_0280,7/2/2025,Kazakhstan,Almaty,-16.9,NA,0,108,Blizzard,BSk,Continental,,-16.9,30.4,161,Winter,406940,867490,73
KZ_0281,8/2/2025,Kazakhstan,Astana,-19.8,56,17.9,93,None,Dfa,Continental,Grassland,-19.8,10.1,272,Winter,144903,0,58
KZ_0282,9/2/2025,Kazakhstan,Shymkent,-20,53,2.2,NA,None,Dfa,Continental,Grassland,-20,11.7,235,Winter,102893,0,49
KZ_0283,10/2/2025,Kazakhstan,Almaty,-18.3,45,0,120,Cold Wave,BSk,Semi-arid,Steppe,-18.3,9.9,71,Winter,,411192,71
KZ_0284,11/2/2025,Kazakhstan,Astana,-20,40,16.5,75,Cold Wave,BSk,Continental,Steppe,-20,7.4,181,Winter,189712,0,56
KZ_0285,12/2/2025,Kazakhstan,Shymkent,-20,66,4.1,68,None,Dfa,Continental,Steppe,-20,4.5,349,Winter,148268,0,38
KZ_0286,13/2/2025,Kazakhstan,Almaty,-19.6,75,0,71,None,Dfa,Semi-arid,Steppe,-19.6,5.1,238,Winter,127528,0,NA
KZ_0287,14/2/2025,Kazakhstan,Astana,-17.0,63,2.1,63,None,BSk,Semi-arid,Urban,-17.0,13.6,82,Winter,81467,0,37
KZ_0288,15/2/2025,Kazakhstan,Shymkent,-20,50,0,81,None,BSk,Semi-arid,Grassland,-20,5.8,53,Winter,101630,41858,46
KZ_0289,16/2/2025,Kazakhstan,Almaty,-18.7,62,0,103,None,BSk,Semi-arid,Urban,NA,14.4,NA,Winter,102435,0,56
KZ_0290,17/2/2025,Kazakhstan,Astana,-17.8,79,0,105,Cold Wave,BSk,Semi-arid,NA,-17.8,3.4,274,Winter,327291,67131,58
KZ_0291,18/2/2025,Kazakhstan,Shymkent,-20,40,0,100,Blizzard,Dfa,Semi-arid,Steppe,-20,26.2,333,Winter,222915,73374,53
KZ_0292,19/2/2025,Kazakhstan,Almaty,-16.3,82,4.6,92,None,BSk,Continental,Grassland,-16.3,5.7,328,Winter,147687,0,55
KZ_0293,20/2/2025,Kazakhstan,Astana,-20,67,4.7,71,None,BSk,Continental,Steppe,-20,2.8,196,Winter,123869,0,49
KZ_0294,21/2/2025,Kazakhstan,Shymkent,-18.3,69,5.2,76,Blizzard,Dfa,Continental,Steppe,-18.3,18.9,214,Winter,"167,985","207,082",65
KZ_0295,22/2/2025,Kazakhstan,Almaty,-18.4,68,0.5,82,None,BSk,Semi-arid,Steppe,-18.4,11.7,331,Winter,228642,0,35
KZ_0296,23/2/2025,Kazakhstan,Astana,-20,64,0,88,Blizzard,BSk,Continental,Steppe,-20,15.1,17,Winter,254742,412283,45
KZ_0297,24/2/2025,Kazakhstan,Shymkent,-20,57,0,90,Blizzard,Dfa,Continental,Urban,-20,29.8,41,Winter,74155,422748,64
KZ_0298,25/2/2025,Kazakhstan,Almaty,-20,49,3.9,115,None,BSk,Continental,Steppe,-20,7.7,255,Winter,282138,0,48
KZ_0299,26/2/2025,Kazakhstan,Astana,-20,65,0,85,None,BSk,Semi-arid,Urban,-20,3.2,238,Winter,161903,0,37
KZ_0300,27/2/2025,Kazakhstan,Shymkent,-20,63,0,99,Blizzard,BSk,Semi-arid,Urban,-20,22.9,347,Winter,352821,453038,85
KZ_0301,28/2/2025,Kazakhstan,Almaty,-16.2,45,0,96,Blizzard,BSk,Semi-arid,Grassland,-16.2,18.8,80,Winter,770651,1556568,59
KZ_0302,1/3/2025,Kazakhstan,Astana,2.2,36,2.9,101,None,Dfa,Semi-arid,Urban,2.2,11.7,38,Spring,173093,0,45
KZ_0303,2/3/2025,Kazakhstan,Shymkent,-1.6,71,2.0,108,None,Dfa,Continental,Grassland,-1.6,14.7,35,Spring,100101,0,63
KZ_0304,3/3/2025,Kazakhstan,Almaty,3.1,52,0,100,Dust Storm,BSk,Semi-arid,Grassland,,4.5,217,,538885,2247627,
KZ_0305,4/3/2025,Kazakhstan,Astana,1.5,85,0,82,None,Dfa,Continental,Grassland,1.5,5.3,345,Spring,152188,0,63
KZ_0306,5/3/2025,Kazakhstan,Shymkent,-5.9,61,0,82,None,Dfa,Continental,Steppe,-5.9,6.0,0,Spring,88436,0,38
KZ_0307,6/3/2025,Kazakhstan,Almaty,1.1,70,0,74,Flood,BSk,Semi-arid,Grassland,1.1,11.6,243,Spring,242145,249696,67
KZ_0307,6/3/2025,Kazakhstan,Almaty,1.1,70,0,74,Flood,BSk,Semi-arid,Grassland,1.1,11.6,243,Spring,242145,249696,67
KZ_0308,7/3/2025,Kazakhstan,Astana,-2.4,84,0,89,None,BSk,Continental,Grassland,-2.4,3.9,109,Spring,"164,655",0,35
KZ_0309,8/3/2025,Kazakhstan,Shymkent,2.4,68,0,92,None,BSk,Continental,Grassland,2.4,9.0,320,Spring,133888,45015,45
KZ_0309,8/3/2025,Kazakhstan,Shymkent,2.4,68,0,92,None,BSk,Continental,Grassland,2.4,9.0,320,Spring,133888,45015,45
KZ_0310,9/3/2025,Kazakhstan,Almaty,-2.2,52,0,70,None,BSk,Semi-arid,Urban,-2.2,13.1,40,Spring,225787,0,51
KZ_0311,10/3/2025,Kazakhstan,Astana,-1.6,40,0,89,None,Dfa,Semi-arid,Steppe,-1.6,4.5,230,Spring,"137,241",0,63
KZ_0312,11/3/2025,Kazakhstan,Shymkent,1.2,73,0,114,None,Dfa,Continental,Steppe,1.2,11.7,148,Spring,101849,0,59
KZ_0313,12/3/2025,Kazakhstan,Almaty,-1.9,73,0,123,None,BSk,Continental,Steppe,-1.9,10.2,17,Spring,226121,0,59
KZ_0314,13/3/2025,Kazakhstan,Astana,-3.6,66,1.2,109,None,BSk,Continental,Urban,-3.6,7.9,149,Spring,169282,0,63
KZ_0315,14/3/2025,Kazakhstan,Shymkent,-2.3,77,1.5,79,Storm,BSk,,Steppe,-2.3,25.8,341,Spring,"120,392","1,060,223",71
KZ_0316,15/3/2025,Kazakhstan,Almaty,-0.9,62,0,76,None,BSk,Semi-arid,Steppe,NA,14.8,225,Spring,237828,0,59
KZ_0317,16/3/2025,Kazakhstan,Astana,3.2,50,0,93,None,Dfa,Continental,Steppe,3.2,10.0,301,Spring,95989,0,55
KZ_0318,17/3/2025,Kazakhstan,Shymkent,-3.5,43,4.8,111,None,Dfa,Semi-arid,Steppe,-3.5,14.0,314,Spring,140984,0,61
KZ_0319,18/3/2025,Kazakhstan,Almaty,2.9,56,0,72,None,Dfa,Continental,Grassland,2.9,3.2,226,Spring,144399,0,45
KZ_0320,19/3/2025,Kazakhstan,Astana,-5.6,37,2.7,85,None,,Semi-arid,Grassland,-5.6,8.1,299,Spring,143968,0,58
KZ_0321,2025-03-20,Kazakhstan,Shymkent,0.4,82,4.0,98,None,Dfa,Semi-arid,Steppe,0.4,13.6,274,Spring,147109,0,42
KZ_0322,21/3/2025,Kazakhstan,Almaty,-5.6,56,4.3,124,None,Dfa,Semi-arid,Urban,-5.6,2.6,142,Spring,221470,0,55
KZ_0323,22/3/2025,Kazakhstan,Astana,-4.2,40,3.5,74,None,Dfa,Continental,Grassland,-4.2,5.8,163,Spring,151608,12709,38
KZ_0324,23/3/2025,Kazakhstan,Shymkent,0.1,81,7.2,105,None,Dfa,Continental,Urban,0.1,13.9,185,Spring,52928,22060,60
KZ_0325,24/3/2025,Kazakhstan,Almaty,-6.4,75,0,103,Storm,BSk,Semi-arid,Steppe,-6.4,23.1,96,Spring,"325,551","768,577",81
KZ_0326,25/3/2025,Kazakhstan,Astana,-4.9,82,0,119,None,Dfa,Semi-arid,Urban,-4.9,2.5,278,Spring,105104,0,47
KZ_0327,26/3/2025,Kazakhstan,Shymkent,-0.4,77,0,100,None,BSk,Continental,Steppe,-0.4,6.5,336,Spring,96352,0,65
KZ_0328,27/3/2025,Kazakhstan,Almaty,-5.2,57,0,118,None,BSk,Semi-arid,Steppe,-5.2,14.3,186,Spring,110105,NA,48
KZ_0329,28/3/2025,Kazakhstan,Astana,-1.6,40,3.4,90,None,BSk,Continental,Grassland,-1.6,3.5,178,Spring,61531,0,NA
KZ_0330,29/3/2025,Kazakhstan,Shymkent,-2.5,72,0,80,None,Dfa,Continental,Steppe,-2.5,9.4,283,Spring,81415,0,48
KZ_0331,30/3/2025,Kazakhstan,Almaty,1.0,72,0,120,None,Dfa,Semi-arid,Grassland,1.0,2.1,105,Spring,190148,0,52
KZ_0332,31/3/2025,Kazakhstan,Astana,0.2,49,29.4,118,None,Dfa,Semi-arid,Steppe,0.2,13.9,284,Spring,112972,0,55
KZ_0333,1/4/2025,Kazakhstan,Shymkent,2.5,64,0.8,113,Storm,Dfa,Semi-arid,Grassland,2.5,NA,124,Spring,175342,169775,70
KZ_0334,2/4/2025,Kazakhstan,Almaty,0.5,66,9.7,NA,None,BSk,Semi-arid,Steppe,0.5,9.8,340,Spring,216897,,
KZ_0335,3/4/2025,Kazakhstan,Astana,-2.5,41,3.7,102,None,BSk,Semi-arid,Grassland,-2.5,13.5,289,Spring,93100,0,53
KZ_0336,4/4/2025,Kazakhstan,Shymkent,3.4,67,0.7,109,None,Dfa,Continental,Urban,3.4,3.4,92,Spring,105312,0,61
KZ_0337,5/4/2025,Kazakhstan,Almaty,-2.9,47,0,76,None,Dfa,Continental,Grassland,-2.9,11.1,130,Spring,169510,0,53
KZ_0338,6/4/2025,Kazakhstan,Astana,-0.5,62,0.6,75,None,BSk,Semi-arid,Grassland,-0.5,14.8,64,Spring,70038,0,64
KZ_0339,7/4/2025,Kazakhstan,Shymkent,-1.8,41,0.5,70,None,Dfa,Continental,Steppe,-1.8,6.5,180,Spring,86657,25165,63
KZ_0340,8/4/2025,Kazakhstan,Almaty,3.5,38,0,128,None,BSk,Continental,Grassland,3.5,5.1,325,Spring,243950,0,64
KZ_0341,9/4/2025,Kazakhstan,Astana,0.6,54,0,72,Storm,BSk,Continental,Grassland,0.6,19.3,144,Spring,391295,57897,39
KZ_0342,10/4/2025,Kazakhstan,Shymkent,2.1,45,0,77,None,BSk,Continental,Urban,2.1,3.4,341,Spring,94648,0,35
KZ_0343,11/4/2025,Kazakhstan,Almaty,-4.3,74,0.8,101,None,Dfa,Continental,Steppe,-4.3,14.1,267,Spring,148491,NA,57
KZ_0344,12/4/2025,Kazakhstan,Astana,-1.8,51,3.3,75,None,BSk,Continental,Steppe,-1.8,8.7,195,Spring,101875,43101,55
KZ_0345,13/4/2025,Kazakhstan,Shymkent,-1.4,74,0,92,None,BSk,Continental,Grassland,-1.4,11.6,141,Spring,93478,0,50
KZ_0346,14/4/2025,Kazakhstan,Almaty,-5.7,68,20.2,96,None,Dfa,Continental,Urban,-5.7,8.5,114,Spring,143652,33306,42
